11-17 12:17:03.943 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/openapi.json', name='openapi', methods=['GET', 'HEAD'])
11-17 12:17:03.944 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs', name='swagger_ui_html', methods=['GET', 'HEAD'])
11-17 12:17:03.944 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs/oauth2-redirect', name='swagger_ui_redirect', methods=['GET', 'HEAD'])
11-17 12:17:03.944 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/redoc', name='redoc_html', methods=['GET', 'HEAD'])
11-17 12:17:03.944 | INFO | app.providers.route_provider.py boot(): 13 | Mount(path='/static', name='static', app=<starlette.staticfiles.StaticFiles object at 0x7f3b99e92b10>)
11-17 12:17:03.945 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/token', name='token', methods=['POST'])
11-17 12:17:03.945 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/refresh_token', name='refresh_token', methods=['POST'])
11-17 12:17:03.945 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/current_user', name='current_user', methods=['GET'])
11-17 12:17:03.945 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/sign/signup', name='signup', methods=['POST'])
11-17 12:17:03.945 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/task/test', name='token', methods=['GET'])
11-17 12:17:05.059 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/openapi.json', name='openapi', methods=['GET', 'HEAD'])
11-17 12:17:05.059 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs', name='swagger_ui_html', methods=['GET', 'HEAD'])
11-17 12:17:05.059 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs/oauth2-redirect', name='swagger_ui_redirect', methods=['GET', 'HEAD'])
11-17 12:17:05.059 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/redoc', name='redoc_html', methods=['GET', 'HEAD'])
11-17 12:17:05.059 | INFO | app.providers.route_provider.py boot(): 13 | Mount(path='/static', name='static', app=<starlette.staticfiles.StaticFiles object at 0x7fcedf073ed0>)
11-17 12:17:05.060 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/token', name='token', methods=['POST'])
11-17 12:17:05.060 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/refresh_token', name='refresh_token', methods=['POST'])
11-17 12:17:05.060 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/current_user', name='current_user', methods=['GET'])
11-17 12:17:05.060 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/sign/signup', name='signup', methods=['POST'])
11-17 12:17:05.060 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/task/test', name='token', methods=['GET'])
11-17 12:17:05.090 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/openapi.json', name='openapi', methods=['GET', 'HEAD'])
11-17 12:17:05.091 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs', name='swagger_ui_html', methods=['GET', 'HEAD'])
11-17 12:17:05.091 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs/oauth2-redirect', name='swagger_ui_redirect', methods=['GET', 'HEAD'])
11-17 12:17:05.091 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/redoc', name='redoc_html', methods=['GET', 'HEAD'])
11-17 12:17:05.091 | INFO | app.providers.route_provider.py boot(): 13 | Mount(path='/static', name='static', app=<starlette.staticfiles.StaticFiles object at 0x7fcedd5c3010>)
11-17 12:17:05.091 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/token', name='token', methods=['POST'])
11-17 12:17:05.091 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/refresh_token', name='refresh_token', methods=['POST'])
11-17 12:17:05.091 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/current_user', name='current_user', methods=['GET'])
11-17 12:17:05.091 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/sign/signup', name='signup', methods=['POST'])
11-17 12:17:05.092 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/task/test', name='token', methods=['GET'])
11-17 12:17:05.092 | INFO | app.providers.app_provider.py lifespan(): 36 | Application starting...
11-17 12:17:15.523 | INFO | app.providers.app_provider.py lifespan(): 55 | Application stopping...
11-17 12:17:17.524 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/openapi.json', name='openapi', methods=['GET', 'HEAD'])
11-17 12:17:17.524 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs', name='swagger_ui_html', methods=['GET', 'HEAD'])
11-17 12:17:17.525 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs/oauth2-redirect', name='swagger_ui_redirect', methods=['GET', 'HEAD'])
11-17 12:17:17.525 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/redoc', name='redoc_html', methods=['GET', 'HEAD'])
11-17 12:17:17.525 | INFO | app.providers.route_provider.py boot(): 13 | Mount(path='/static', name='static', app=<starlette.staticfiles.StaticFiles object at 0x7fc6ae942390>)
11-17 12:17:17.525 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/token', name='token', methods=['POST'])
11-17 12:17:17.525 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/refresh_token', name='refresh_token', methods=['POST'])
11-17 12:17:17.525 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/current_user', name='current_user', methods=['GET'])
11-17 12:17:17.525 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/sign/signup', name='signup', methods=['POST'])
11-17 12:17:17.525 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/task/test', name='token', methods=['GET'])
11-17 12:17:18.596 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/openapi.json', name='openapi', methods=['GET', 'HEAD'])
11-17 12:17:18.597 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs', name='swagger_ui_html', methods=['GET', 'HEAD'])
11-17 12:17:18.597 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs/oauth2-redirect', name='swagger_ui_redirect', methods=['GET', 'HEAD'])
11-17 12:17:18.597 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/redoc', name='redoc_html', methods=['GET', 'HEAD'])
11-17 12:17:18.597 | INFO | app.providers.route_provider.py boot(): 13 | Mount(path='/static', name='static', app=<starlette.staticfiles.StaticFiles object at 0x7f660f437f90>)
11-17 12:17:18.597 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/token', name='token', methods=['POST'])
11-17 12:17:18.597 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/refresh_token', name='refresh_token', methods=['POST'])
11-17 12:17:18.597 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/current_user', name='current_user', methods=['GET'])
11-17 12:17:18.597 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/sign/signup', name='signup', methods=['POST'])
11-17 12:17:18.598 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/task/test', name='token', methods=['GET'])
11-17 12:17:18.628 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/openapi.json', name='openapi', methods=['GET', 'HEAD'])
11-17 12:17:18.628 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs', name='swagger_ui_html', methods=['GET', 'HEAD'])
11-17 12:17:18.628 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/docs/oauth2-redirect', name='swagger_ui_redirect', methods=['GET', 'HEAD'])
11-17 12:17:18.628 | INFO | app.providers.route_provider.py boot(): 13 | Route(path='/redoc', name='redoc_html', methods=['GET', 'HEAD'])
11-17 12:17:18.628 | INFO | app.providers.route_provider.py boot(): 13 | Mount(path='/static', name='static', app=<starlette.staticfiles.StaticFiles object at 0x7f6608fef710>)
11-17 12:17:18.629 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/token', name='token', methods=['POST'])
11-17 12:17:18.629 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/refresh_token', name='refresh_token', methods=['POST'])
11-17 12:17:18.629 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/auth/current_user', name='current_user', methods=['GET'])
11-17 12:17:18.629 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/user/sign/signup', name='signup', methods=['POST'])
11-17 12:17:18.629 | INFO | app.providers.route_provider.py boot(): 13 | APIRoute(path='/api/v1/task/test', name='token', methods=['GET'])
11-17 12:17:18.630 | INFO | app.providers.app_provider.py lifespan(): 36 | Application starting...
11-17 12:17:27.055 | INFO | app.providers.app_provider.py lifespan(): 55 | Application stopping...
